Time_growth	Time_UV	Substrate	Cyanobacteria	Intensity
3	72h	Nontronite	Anabaena_26	6
3	72h	Nontronite	Anabaena_26	7
3	72h	Nontronite	Anabaena_26	7
3	72h	Nontronite	Anabaena_26	6
7	None	None	Anabaena_26	1166
7	None	None	Anabaena_26	1583
7	None	None	Anabaena_26	1397
7	None	None	Anabaena_26	1621
7	None	None	Anabaena_26	1072
7	1min	None	Anabaena_26	1614
7	1min	None	Anabaena_26	1380
7	1min	None	Anabaena_26	1030
7	1min	None	Anabaena_26	727
7	1min	None	Anabaena_26	1095
7	10min	None	Anabaena_26	255
7	10min	None	Anabaena_26	511
7	10min	None	Anabaena_26	375
7	10min	None	Anabaena_26	467
7	10min	None	Anabaena_26	693
7	1h	None	Anabaena_26	235
7	1h	None	Anabaena_26	403
7	1h	None	Anabaena_26	477
7	1h	None	Anabaena_26	516
7	1h	None	Anabaena_26	443
7	2h	None	Anabaena_26	469
7	2h	None	Anabaena_26	427
7	2h	None	Anabaena_26	372
7	2h	None	Anabaena_26	195
7	2h	None	Anabaena_26	377
7	4h	None	Anabaena_26	1772
7	4h	None	Anabaena_26	2567
7	4h	None	Anabaena_26	485
7	4h	None	Anabaena_26	231
7	4h	None	Anabaena_26	374
7	72h	None	Anabaena_26	156
7	72h	None	Anabaena_26	150
7	72h	None	Anabaena_26	147
7	72h	None	Anabaena_26	156
7	72h	None	Anabaena_26	159
7	None	MGS-1	Anabaena_26	8
7	None	MGS-1	Anabaena_26	10
7	None	MGS-1	Anabaena_26	9
7	None	MGS-1	Anabaena_26	11
7	None	MGS-1	Anabaena_26	9
7	1min	MGS-1	Anabaena_26	9
7	1min	MGS-1	Anabaena_26	10
7	1min	MGS-1	Anabaena_26	10
7	1min	MGS-1	Anabaena_26	11
7	1min	MGS-1	Anabaena_26	9
7	10min	MGS-1	Anabaena_26	8
7	10min	MGS-1	Anabaena_26	9
7	10min	MGS-1	Anabaena_26	6
7	10min	MGS-1	Anabaena_26	6
7	10min	MGS-1	Anabaena_26	7
7	1h	MGS-1	Anabaena_26	6
7	1h	MGS-1	Anabaena_26	9
7	1h	MGS-1	Anabaena_26	9
7	1h	MGS-1	Anabaena_26	8
7	1h	MGS-1	Anabaena_26	8
7	2h	MGS-1	Anabaena_26	8
7	2h	MGS-1	Anabaena_26	8
7	2h	MGS-1	Anabaena_26	8
7	2h	MGS-1	Anabaena_26	7
7	2h	MGS-1	Anabaena_26	8
7	4h	MGS-1	Anabaena_26	9
7	4h	MGS-1	Anabaena_26	6
7	4h	MGS-1	Anabaena_26	7
7	4h	MGS-1	Anabaena_26	9
7	4h	MGS-1	Anabaena_26	6
7	72h	MGS-1	Anabaena_26	7
7	72h	MGS-1	Anabaena_26	8
7	72h	MGS-1	Anabaena_26	10
7	72h	MGS-1	Anabaena_26	10
7	72h	MGS-1	Anabaena_26	9
7	None	MMS-2	Anabaena_26	5
7	None	MMS-2	Anabaena_26	5
7	None	MMS-2	Anabaena_26	12
7	None	MMS-2	Anabaena_26	5
7	None	MMS-2	Anabaena_26	5
7	1min	MMS-2	Anabaena_26	6
7	1min	MMS-2	Anabaena_26	6
7	1min	MMS-2	Anabaena_26	7
7	1min	MMS-2	Anabaena_26	5
7	1min	MMS-2	Anabaena_26	6
7	10min	MMS-2	Anabaena_26	5
7	10min	MMS-2	Anabaena_26	5
7	10min	MMS-2	Anabaena_26	7
7	10min	MMS-2	Anabaena_26	6
7	10min	MMS-2	Anabaena_26	5
7	1h	MMS-2	Anabaena_26	5
7	1h	MMS-2	Anabaena_26	5
7	1h	MMS-2	Anabaena_26	5
7	1h	MMS-2	Anabaena_26	5
7	1h	MMS-2	Anabaena_26	5
7	2h	MMS-2	Anabaena_26	5
7	2h	MMS-2	Anabaena_26	5
7	2h	MMS-2	Anabaena_26	6
7	2h	MMS-2	Anabaena_26	6
7	2h	MMS-2	Anabaena_26	6
7	4h	MMS-2	Anabaena_26	6
7	4h	MMS-2	Anabaena_26	6
7	4h	MMS-2	Anabaena_26	5
7	4h	MMS-2	Anabaena_26	5
7	4h	MMS-2	Anabaena_26	7
7	72h	MMS-2	Anabaena_26	5
7	72h	MMS-2	Anabaena_26	5
7	72h	MMS-2	Anabaena_26	5
7	72h	MMS-2	Anabaena_26	5
7	72h	MMS-2	Anabaena_26	5
7	None	PRT	Anabaena_26	97
7	None	PRT	Anabaena_26	82
7	None	PRT	Anabaena_26	72
7	None	PRT	Anabaena_26	77
7	None	PRT	Anabaena_26	83
7	1min	PRT	Anabaena_26	60
7	1min	PRT	Anabaena_26	90
7	1min	PRT	Anabaena_26	98
7	1min	PRT	Anabaena_26	72
7	1min	PRT	Anabaena_26	69
7	10min	PRT	Anabaena_26	77
7	10min	PRT	Anabaena_26	90
7	10min	PRT	Anabaena_26	45
7	10min	PRT	Anabaena_26	83
7	10min	PRT	Anabaena_26	70
7	1h	PRT	Anabaena_26	91
7	1h	PRT	Anabaena_26	107
7	1h	PRT	Anabaena_26	109
7	1h	PRT	Anabaena_26	102
7	1h	PRT	Anabaena_26	77
7	2h	PRT	Anabaena_26	59
7	2h	PRT	Anabaena_26	53
7	2h	PRT	Anabaena_26	51
7	2h	PRT	Anabaena_26	61
7	2h	PRT	Anabaena_26	72
7	4h	PRT	Anabaena_26	107
7	4h	PRT	Anabaena_26	68
7	4h	PRT	Anabaena_26	63
7	4h	PRT	Anabaena_26	57
7	4h	PRT	Anabaena_26	69
7	72h	PRT	Anabaena_26	91
7	72h	PRT	Anabaena_26	113
7	72h	PRT	Anabaena_26	89
7	72h	PRT	Anabaena_26	85
7	72h	PRT	Anabaena_26	76
7	None	Monmorillonite	Anabaena_26	1487
7	None	Monmorillonite	Anabaena_26	1340
7	None	Monmorillonite	Anabaena_26	1284
7	None	Monmorillonite	Anabaena_26	1905
7	None	Monmorillonite	Anabaena_26	2100
7	1min	Monmorillonite	Anabaena_26	1205
7	1min	Monmorillonite	Anabaena_26	1010
7	1min	Monmorillonite	Anabaena_26	1106
7	1min	Monmorillonite	Anabaena_26	1649
7	1min	Monmorillonite	Anabaena_26	1879
7	10min	Monmorillonite	Anabaena_26	1049
7	10min	Monmorillonite	Anabaena_26	1343
7	10min	Monmorillonite	Anabaena_26	1054
7	10min	Monmorillonite	Anabaena_26	623
7	10min	Monmorillonite	Anabaena_26	1550
7	1h	Monmorillonite	Anabaena_26	1002
7	1h	Monmorillonite	Anabaena_26	1029
7	1h	Monmorillonite	Anabaena_26	530
7	1h	Monmorillonite	Anabaena_26	125
7	1h	Monmorillonite	Anabaena_26	367
7	2h	Monmorillonite	Anabaena_26	697
7	2h	Monmorillonite	Anabaena_26	692
7	2h	Monmorillonite	Anabaena_26	1147
7	2h	Monmorillonite	Anabaena_26	849
7	2h	Monmorillonite	Anabaena_26	707
7	4h	Monmorillonite	Anabaena_26	909
7	4h	Monmorillonite	Anabaena_26	411
7	4h	Monmorillonite	Anabaena_26	614
7	4h	Monmorillonite	Anabaena_26	451
7	4h	Monmorillonite	Anabaena_26	552
7	72h	Monmorillonite	Anabaena_26	150
7	72h	Monmorillonite	Anabaena_26	187
7	72h	Monmorillonite	Anabaena_26	153
7	72h	Monmorillonite	Anabaena_26	128
7	72h	Monmorillonite	Anabaena_26	169
7	None	Nontronite	Anabaena_26	16
7	None	Nontronite	Anabaena_26	13
7	None	Nontronite	Anabaena_26	14
7	None	Nontronite	Anabaena_26	12
7	None	Nontronite	Anabaena_26	22
7	1min	Nontronite	Anabaena_26	7
7	1min	Nontronite	Anabaena_26	8
7	1min	Nontronite	Anabaena_26	13
7	1min	Nontronite	Anabaena_26	10
7	1min	Nontronite	Anabaena_26	14
7	10min	Nontronite	Anabaena_26	6
7	10min	Nontronite	Anabaena_26	8
7	10min	Nontronite	Anabaena_26	6
7	10min	Nontronite	Anabaena_26	5
7	10min	Nontronite	Anabaena_26	11
7	1h	Nontronite	Anabaena_26	5
7	1h	Nontronite	Anabaena_26	4
7	1h	Nontronite	Anabaena_26	7
7	1h	Nontronite	Anabaena_26	3
7	1h	Nontronite	Anabaena_26	5
7	2h	Nontronite	Anabaena_26	8
7	2h	Nontronite	Anabaena_26	6
7	2h	Nontronite	Anabaena_26	7
7	2h	Nontronite	Anabaena_26	5
7	2h	Nontronite	Anabaena_26	7
7	4h	Nontronite	Anabaena_26	4
7	4h	Nontronite	Anabaena_26	4
7	4h	Nontronite	Anabaena_26	5
7	4h	Nontronite	Anabaena_26	5
7	4h	Nontronite	Anabaena_26	5
7	72h	Nontronite	Anabaena_26	2
7	72h	Nontronite	Anabaena_26	2
7	72h	Nontronite	Anabaena_26	2
7	72h	Nontronite	Anabaena_26	2
7	72h	Nontronite	Anabaena_26	210
10	None	None	Anabaena_26	4822
10	None	None	Anabaena_26	5053
10	None	None	Anabaena_26	4784
10	None	None	Anabaena_26	4566
10	None	None	Anabaena_26	3345
10	1min	None	Anabaena_26	5034
10	1min	None	Anabaena_26	4212
10	1min	None	Anabaena_26	4123
10	1min	None	Anabaena_26	3284
10	1min	None	Anabaena_26	4265
10	10min	None	Anabaena_26	191
10	10min	None	Anabaena_26	178
10	10min	None	Anabaena_26	163
10	10min	None	Anabaena_26	247
10	10min	None	Anabaena_26	268
10	1h	None	Anabaena_26	156
10	1h	None	Anabaena_26	186
10	1h	None	Anabaena_26	194
10	1h	None	Anabaena_26	198
10	1h	None	Anabaena_26	174
10	2h	None	Anabaena_26	276
10	2h	None	Anabaena_26	245
10	2h	None	Anabaena_26	232
10	2h	None	Anabaena_26	166
10	2h	None	Anabaena_26	253
10	4h	None	Anabaena_26	1426
10	4h	None	Anabaena_26	1985
10	4h	None	Anabaena_26	273
10	4h	None	Anabaena_26	181
10	4h	None	Anabaena_26	237
10	72h	None	Anabaena_26	145
10	72h	None	Anabaena_26	143
10	72h	None	Anabaena_26	140
10	72h	None	Anabaena_26	142
10	72h	None	Anabaena_26	145
10	None	MGS-1	Anabaena_26	8
10	None	MGS-1	Anabaena_26	13
10	None	MGS-1	Anabaena_26	8
10	None	MGS-1	Anabaena_26	10
10	None	MGS-1	Anabaena_26	6
10	1min	MGS-1	Anabaena_26	7
10	1min	MGS-1	Anabaena_26	8
10	1min	MGS-1	Anabaena_26	11
10	1min	MGS-1	Anabaena_26	10
10	1min	MGS-1	Anabaena_26	6
10	10min	MGS-1	Anabaena_26	9
10	10min	MGS-1	Anabaena_26	10
10	10min	MGS-1	Anabaena_26	6
10	10min	MGS-1	Anabaena_26	6
10	10min	MGS-1	Anabaena_26	8
10	1h	MGS-1	Anabaena_26	6
10	1h	MGS-1	Anabaena_26	9
10	1h	MGS-1	Anabaena_26	11
10	1h	MGS-1	Anabaena_26	7
10	1h	MGS-1	Anabaena_26	9
10	2h	MGS-1	Anabaena_26	7
10	2h	MGS-1	Anabaena_26	8
10	2h	MGS-1	Anabaena_26	8
10	2h	MGS-1	Anabaena_26	7
10	2h	MGS-1	Anabaena_26	10
10	4h	MGS-1	Anabaena_26	10
10	4h	MGS-1	Anabaena_26	6
10	4h	MGS-1	Anabaena_26	7
10	4h	MGS-1	Anabaena_26	9
10	4h	MGS-1	Anabaena_26	7
10	72h	MGS-1	Anabaena_26	7
10	72h	MGS-1	Anabaena_26	7
10	72h	MGS-1	Anabaena_26	9
10	72h	MGS-1	Anabaena_26	8
10	72h	MGS-1	Anabaena_26	8
10	None	MMS-2	Anabaena_26	5
10	None	MMS-2	Anabaena_26	4
10	None	MMS-2	Anabaena_26	19
10	None	MMS-2	Anabaena_26	5
10	None	MMS-2	Anabaena_26	5
10	1min	MMS-2	Anabaena_26	5
10	1min	MMS-2	Anabaena_26	5
10	1min	MMS-2	Anabaena_26	5
10	1min	MMS-2	Anabaena_26	4
10	1min	MMS-2	Anabaena_26	5
10	10min	MMS-2	Anabaena_26	5
10	10min	MMS-2	Anabaena_26	6
10	10min	MMS-2	Anabaena_26	7
10	10min	MMS-2	Anabaena_26	6
10	10min	MMS-2	Anabaena_26	6
10	1h	MMS-2	Anabaena_26	6
10	1h	MMS-2	Anabaena_26	5
10	1h	MMS-2	Anabaena_26	5
10	1h	MMS-2	Anabaena_26	5
10	1h	MMS-2	Anabaena_26	5
10	2h	MMS-2	Anabaena_26	6
10	2h	MMS-2	Anabaena_26	6
10	2h	MMS-2	Anabaena_26	6
10	2h	MMS-2	Anabaena_26	6
10	2h	MMS-2	Anabaena_26	6
10	4h	MMS-2	Anabaena_26	6
10	4h	MMS-2	Anabaena_26	7
10	4h	MMS-2	Anabaena_26	6
10	4h	MMS-2	Anabaena_26	6
10	4h	MMS-2	Anabaena_26	7
10	72h	MMS-2	Anabaena_26	6
10	72h	MMS-2	Anabaena_26	5
10	72h	MMS-2	Anabaena_26	5
10	72h	MMS-2	Anabaena_26	5
10	72h	MMS-2	Anabaena_26	5
10	None	PRT	Anabaena_26	61
10	None	PRT	Anabaena_26	54
10	None	PRT	Anabaena_26	51
10	None	PRT	Anabaena_26	49
10	None	PRT	Anabaena_26	50
10	1min	PRT	Anabaena_26	37
10	1min	PRT	Anabaena_26	48
10	1min	PRT	Anabaena_26	56
10	1min	PRT	Anabaena_26	43
10	1min	PRT	Anabaena_26	50
10	10min	PRT	Anabaena_26	55
10	10min	PRT	Anabaena_26	64
10	10min	PRT	Anabaena_26	34
10	10min	PRT	Anabaena_26	54
10	10min	PRT	Anabaena_26	52
10	1h	PRT	Anabaena_26	65
10	1h	PRT	Anabaena_26	81
10	1h	PRT	Anabaena_26	81
10	1h	PRT	Anabaena_26	77
10	1h	PRT	Anabaena_26	61
10	2h	PRT	Anabaena_26	48
10	2h	PRT	Anabaena_26	44
10	2h	PRT	Anabaena_26	41
10	2h	PRT	Anabaena_26	48
10	2h	PRT	Anabaena_26	56
10	4h	PRT	Anabaena_26	93
10	4h	PRT	Anabaena_26	57
10	4h	PRT	Anabaena_26	50
10	4h	PRT	Anabaena_26	46
10	4h	PRT	Anabaena_26	57
10	72h	PRT	Anabaena_26	58
10	72h	PRT	Anabaena_26	65
10	72h	PRT	Anabaena_26	55
10	72h	PRT	Anabaena_26	55
10	72h	PRT	Anabaena_26	47
10	None	Monmorillonite	Anabaena_26	2897
10	None	Monmorillonite	Anabaena_26	2556
10	None	Monmorillonite	Anabaena_26	2686
10	None	Monmorillonite	Anabaena_26	3612
10	None	Monmorillonite	Anabaena_26	3350
10	1min	Monmorillonite	Anabaena_26	2912
10	1min	Monmorillonite	Anabaena_26	2668
10	1min	Monmorillonite	Anabaena_26	2645
10	1min	Monmorillonite	Anabaena_26	2779
10	1min	Monmorillonite	Anabaena_26	2955
10	10min	Monmorillonite	Anabaena_26	2272
10	10min	Monmorillonite	Anabaena_26	2751
10	10min	Monmorillonite	Anabaena_26	2881
10	10min	Monmorillonite	Anabaena_26	2229
10	10min	Monmorillonite	Anabaena_26	3364
10	1h	Monmorillonite	Anabaena_26	2536
10	1h	Monmorillonite	Anabaena_26	2658
10	1h	Monmorillonite	Anabaena_26	2056
10	1h	Monmorillonite	Anabaena_26	465
10	1h	Monmorillonite	Anabaena_26	1382
10	2h	Monmorillonite	Anabaena_26	2039
10	2h	Monmorillonite	Anabaena_26	2025
10	2h	Monmorillonite	Anabaena_26	3703
10	2h	Monmorillonite	Anabaena_26	2757
10	2h	Monmorillonite	Anabaena_26	2577
10	4h	Monmorillonite	Anabaena_26	2565
10	4h	Monmorillonite	Anabaena_26	1442
10	4h	Monmorillonite	Anabaena_26	2358
10	4h	Monmorillonite	Anabaena_26	1572
10	4h	Monmorillonite	Anabaena_26	1775
10	72h	Monmorillonite	Anabaena_26	116
10	72h	Monmorillonite	Anabaena_26	137
10	72h	Monmorillonite	Anabaena_26	122
10	72h	Monmorillonite	Anabaena_26	99
10	72h	Monmorillonite	Anabaena_26	128
10	None	Nontronite	Anabaena_26	42
10	None	Nontronite	Anabaena_26	30
10	None	Nontronite	Anabaena_26	30
10	None	Nontronite	Anabaena_26	27
10	None	Nontronite	Anabaena_26	48
10	1min	Nontronite	Anabaena_26	13
10	1min	Nontronite	Anabaena_26	13
10	1min	Nontronite	Anabaena_26	27
10	1min	Nontronite	Anabaena_26	15
10	1min	Nontronite	Anabaena_26	31
10	10min	Nontronite	Anabaena_26	16
10	10min	Nontronite	Anabaena_26	19
10	10min	Nontronite	Anabaena_26	15
10	10min	Nontronite	Anabaena_26	12
10	10min	Nontronite	Anabaena_26	60
10	1h	Nontronite	Anabaena_26	11
10	1h	Nontronite	Anabaena_26	11
10	1h	Nontronite	Anabaena_26	13
10	1h	Nontronite	Anabaena_26	10
10	1h	Nontronite	Anabaena_26	11
10	2h	Nontronite	Anabaena_26	16
10	2h	Nontronite	Anabaena_26	12
10	2h	Nontronite	Anabaena_26	14
10	2h	Nontronite	Anabaena_26	8
10	2h	Nontronite	Anabaena_26	13
10	4h	Nontronite	Anabaena_26	6
10	4h	Nontronite	Anabaena_26	6
10	4h	Nontronite	Anabaena_26	9
10	4h	Nontronite	Anabaena_26	7
10	4h	Nontronite	Anabaena_26	9
10	72h	Nontronite	Anabaena_26	3
10	72h	Nontronite	Anabaena_26	3
10	72h	Nontronite	Anabaena_26	3
10	72h	Nontronite	Anabaena_26	3
10	72h	Nontronite	Anabaena_26	3
12	None	None	Anabaena_26	4623
12	None	None	Anabaena_26	4423
12	None	None	Anabaena_26	4560
12	None	None	Anabaena_26	4211
12	None	None	Anabaena_26	4889
12	1min	None	Anabaena_26	6264
12	1min	None	Anabaena_26	4557
12	1min	None	Anabaena_26	4946
12	1min	None	Anabaena_26	4702
12	1min	None	Anabaena_26	4236
12	10min	None	Anabaena_26	254
12	10min	None	Anabaena_26	173
12	10min	None	Anabaena_26	230
12	10min	None	Anabaena_26	474
12	10min	None	Anabaena_26	354
12	1h	None	Anabaena_26	204
12	1h	None	Anabaena_26	248
12	1h	None	Anabaena_26	159
12	1h	None	Anabaena_26	152
12	1h	None	Anabaena_26	209
12	2h	None	Anabaena_26	419
12	2h	None	Anabaena_26	212
12	2h	None	Anabaena_26	199
12	2h	None	Anabaena_26	153
12	2h	None	Anabaena_26	218
12	4h	None	Anabaena_26	1262
12	4h	None	Anabaena_26	350
12	4h	None	Anabaena_26	233
12	4h	None	Anabaena_26	204
12	4h	None	Anabaena_26	213
12	72h	None	Anabaena_26	141
12	72h	None	Anabaena_26	139
12	72h	None	Anabaena_26	136
12	72h	None	Anabaena_26	133
12	72h	None	Anabaena_26	138
12	None	MGS-1	Anabaena_26	9
12	None	MGS-1	Anabaena_26	26
12	None	MGS-1	Anabaena_26	8
12	None	MGS-1	Anabaena_26	13
12	None	MGS-1	Anabaena_26	6
12	1min	MGS-1	Anabaena_26	9
12	1min	MGS-1	Anabaena_26	14
12	1min	MGS-1	Anabaena_26	14
12	1min	MGS-1	Anabaena_26	13
12	1min	MGS-1	Anabaena_26	7
12	10min	MGS-1	Anabaena_26	13
12	10min	MGS-1	Anabaena_26	15
12	10min	MGS-1	Anabaena_26	6
12	10min	MGS-1	Anabaena_26	7
12	10min	MGS-1	Anabaena_26	10
12	1h	MGS-1	Anabaena_26	6
12	1h	MGS-1	Anabaena_26	12
12	1h	MGS-1	Anabaena_26	14
12	1h	MGS-1	Anabaena_26	9
12	1h	MGS-1	Anabaena_26	12
12	2h	MGS-1	Anabaena_26	7
12	2h	MGS-1	Anabaena_26	8
12	2h	MGS-1	Anabaena_26	9
12	2h	MGS-1	Anabaena_26	7
12	2h	MGS-1	Anabaena_26	20
12	4h	MGS-1	Anabaena_26	11
12	4h	MGS-1	Anabaena_26	6
12	4h	MGS-1	Anabaena_26	7
12	4h	MGS-1	Anabaena_26	11
12	4h	MGS-1	Anabaena_26	7
12	72h	MGS-1	Anabaena_26	6
12	72h	MGS-1	Anabaena_26	6
12	72h	MGS-1	Anabaena_26	8
12	72h	MGS-1	Anabaena_26	8
12	72h	MGS-1	Anabaena_26	8
12	None	MMS-2	Anabaena_26	4
12	None	MMS-2	Anabaena_26	4
12	None	MMS-2	Anabaena_26	35
12	None	MMS-2	Anabaena_26	4
12	None	MMS-2	Anabaena_26	4
12	1min	MMS-2	Anabaena_26	5
12	1min	MMS-2	Anabaena_26	5
12	1min	MMS-2	Anabaena_26	5
12	1min	MMS-2	Anabaena_26	4
12	1min	MMS-2	Anabaena_26	4
12	10min	MMS-2	Anabaena_26	5
12	10min	MMS-2	Anabaena_26	6
12	10min	MMS-2	Anabaena_26	8
12	10min	MMS-2	Anabaena_26	7
12	10min	MMS-2	Anabaena_26	7
12	1h	MMS-2	Anabaena_26	6
12	1h	MMS-2	Anabaena_26	6
12	1h	MMS-2	Anabaena_26	6
12	1h	MMS-2	Anabaena_26	6
12	1h	MMS-2	Anabaena_26	5
12	2h	MMS-2	Anabaena_26	6
12	2h	MMS-2	Anabaena_26	6
12	2h	MMS-2	Anabaena_26	6
12	2h	MMS-2	Anabaena_26	6
12	2h	MMS-2	Anabaena_26	6
12	4h	MMS-2	Anabaena_26	6
12	4h	MMS-2	Anabaena_26	6
12	4h	MMS-2	Anabaena_26	6
12	4h	MMS-2	Anabaena_26	6
12	4h	MMS-2	Anabaena_26	7
12	72h	MMS-2	Anabaena_26	5
12	72h	MMS-2	Anabaena_26	5
12	72h	MMS-2	Anabaena_26	5
12	72h	MMS-2	Anabaena_26	5
12	72h	MMS-2	Anabaena_26	5
12	None	PRT	Anabaena_26	47
12	None	PRT	Anabaena_26	44
12	None	PRT	Anabaena_26	41
12	None	PRT	Anabaena_26	38
12	None	PRT	Anabaena_26	40
12	1min	PRT	Anabaena_26	32
12	1min	PRT	Anabaena_26	38
12	1min	PRT	Anabaena_26	41
12	1min	PRT	Anabaena_26	32
12	1min	PRT	Anabaena_26	41
12	10min	PRT	Anabaena_26	47
12	10min	PRT	Anabaena_26	53
12	10min	PRT	Anabaena_26	30
12	10min	PRT	Anabaena_26	45
12	10min	PRT	Anabaena_26	43
12	1h	PRT	Anabaena_26	54
12	1h	PRT	Anabaena_26	50
12	1h	PRT	Anabaena_26	70
12	1h	PRT	Anabaena_26	65
12	1h	PRT	Anabaena_26	52
12	2h	PRT	Anabaena_26	41
12	2h	PRT	Anabaena_26	39
12	2h	PRT	Anabaena_26	36
12	2h	PRT	Anabaena_26	41
12	2h	PRT	Anabaena_26	49
12	4h	PRT	Anabaena_26	84
12	4h	PRT	Anabaena_26	49
12	4h	PRT	Anabaena_26	44
12	4h	PRT	Anabaena_26	42
12	4h	PRT	Anabaena_26	49
12	72h	PRT	Anabaena_26	51
12	72h	PRT	Anabaena_26	55
12	72h	PRT	Anabaena_26	46
12	72h	PRT	Anabaena_26	47
12	72h	PRT	Anabaena_26	41
12	None	Monmorillonite	Anabaena_26	2800
12	None	Monmorillonite	Anabaena_26	2615
12	None	Monmorillonite	Anabaena_26	2678
12	None	Monmorillonite	Anabaena_26	3137
12	None	Monmorillonite	Anabaena_26	2917
12	1min	Monmorillonite	Anabaena_26	3047
12	1min	Monmorillonite	Anabaena_26	2832
12	1min	Monmorillonite	Anabaena_26	2570
12	1min	Monmorillonite	Anabaena_26	2595
12	1min	Monmorillonite	Anabaena_26	2782
12	10min	Monmorillonite	Anabaena_26	2637
12	10min	Monmorillonite	Anabaena_26	3132
12	10min	Monmorillonite	Anabaena_26	3376
12	10min	Monmorillonite	Anabaena_26	3282
12	10min	Monmorillonite	Anabaena_26	3759
12	1h	Monmorillonite	Anabaena_26	3317
12	1h	Monmorillonite	Anabaena_26	3196
12	1h	Monmorillonite	Anabaena_26	2781
12	1h	Monmorillonite	Anabaena_26	962
12	1h	Monmorillonite	Anabaena_26	2227
12	2h	Monmorillonite	Anabaena_26	2533
12	2h	Monmorillonite	Anabaena_26	2578
12	2h	Monmorillonite	Anabaena_26	4189
12	2h	Monmorillonite	Anabaena_26	3334
12	2h	Monmorillonite	Anabaena_26	3724
12	4h	Monmorillonite	Anabaena_26	3160
12	4h	Monmorillonite	Anabaena_26	2418
12	4h	Monmorillonite	Anabaena_26	3423
12	4h	Monmorillonite	Anabaena_26	2299
12	4h	Monmorillonite	Anabaena_26	2561
12	72h	Monmorillonite	Anabaena_26	106
12	72h	Monmorillonite	Anabaena_26	121
12	72h	Monmorillonite	Anabaena_26	108
12	72h	Monmorillonite	Anabaena_26	87
12	72h	Monmorillonite	Anabaena_26	113
12	None	Nontronite	Anabaena_26	99
12	None	Nontronite	Anabaena_26	59
12	None	Nontronite	Anabaena_26	58
12	None	Nontronite	Anabaena_26	50
12	None	Nontronite	Anabaena_26	88
12	1min	Nontronite	Anabaena_26	22
12	1min	Nontronite	Anabaena_26	23
12	1min	Nontronite	Anabaena_26	50
12	1min	Nontronite	Anabaena_26	30
12	1min	Nontronite	Anabaena_26	77
12	10min	Nontronite	Anabaena_26	30
12	10min	Nontronite	Anabaena_26	38
12	10min	Nontronite	Anabaena_26	29
12	10min	Nontronite	Anabaena_26	26
12	10min	Nontronite	Anabaena_26	148
12	1h	Nontronite	Anabaena_26	23
12	1h	Nontronite	Anabaena_26	20
12	1h	Nontronite	Anabaena_26	23
12	1h	Nontronite	Anabaena_26	19
12	1h	Nontronite	Anabaena_26	20
12	2h	Nontronite	Anabaena_26	30
12	2h	Nontronite	Anabaena_26	19
12	2h	Nontronite	Anabaena_26	24
12	2h	Nontronite	Anabaena_26	10
12	2h	Nontronite	Anabaena_26	25
12	4h	Nontronite	Anabaena_26	9
12	4h	Nontronite	Anabaena_26	9
12	4h	Nontronite	Anabaena_26	15
12	4h	Nontronite	Anabaena_26	12
12	4h	Nontronite	Anabaena_26	13
12	72h	Nontronite	Anabaena_26	3
12	72h	Nontronite	Anabaena_26	3
12	72h	Nontronite	Anabaena_26	2
12	72h	Nontronite	Anabaena_26	2
12	72h	Nontronite	Anabaena_26	3
13	None	None	Anabaena_26	5209
13	None	None	Anabaena_26	5131
13	None	None	Anabaena_26	5175
13	None	None	Anabaena_26	5062
13	None	None	Anabaena_26	6889
13	1min	None	Anabaena_26	6091
13	1min	None	Anabaena_26	5341
13	1min	None	Anabaena_26	4995
13	1min	None	Anabaena_26	5010
13	1min	None	Anabaena_26	4685
13	10min	None	Anabaena_26	446
13	10min	None	Anabaena_26	227
13	10min	None	Anabaena_26	398
13	10min	None	Anabaena_26	820
13	10min	None	Anabaena_26	590
13	1h	None	Anabaena_26	322
13	1h	None	Anabaena_26	416
13	1h	None	Anabaena_26	183
13	1h	None	Anabaena_26	148
13	1h	None	Anabaena_26	349
13	2h	None	Anabaena_26	627
13	2h	None	Anabaena_26	209
13	2h	None	Anabaena_26	191
13	2h	None	Anabaena_26	158
13	2h	None	Anabaena_26	210
13	4h	None	Anabaena_26	1220
13	4h	None	Anabaena_26	277
13	4h	None	Anabaena_26	223
13	4h	None	Anabaena_26	271
13	4h	None	Anabaena_26	214
13	72h	None	Anabaena_26	143
13	72h	None	Anabaena_26	142
13	72h	None	Anabaena_26	139
13	72h	None	Anabaena_26	136
13	72h	None	Anabaena_26	142
13	None	MGS-1	Anabaena_26	11
13	None	MGS-1	Anabaena_26	36
13	None	MGS-1	Anabaena_26	10
13	None	MGS-1	Anabaena_26	17
13	None	MGS-1	Anabaena_26	7
13	1min	MGS-1	Anabaena_26	12
13	1min	MGS-1	Anabaena_26	17
13	1min	MGS-1	Anabaena_26	19
13	1min	MGS-1	Anabaena_26	16
13	1min	MGS-1	Anabaena_26	8
13	10min	MGS-1	Anabaena_26	16
13	10min	MGS-1	Anabaena_26	20
13	10min	MGS-1	Anabaena_26	6
13	10min	MGS-1	Anabaena_26	8
13	10min	MGS-1	Anabaena_26	11
13	1h	MGS-1	Anabaena_26	6
13	1h	MGS-1	Anabaena_26	15
13	1h	MGS-1	Anabaena_26	16
13	1h	MGS-1	Anabaena_26	10
13	1h	MGS-1	Anabaena_26	14
13	2h	MGS-1	Anabaena_26	8
